bid_price,bid_size,ask_price,ask_size,protocol_name,timestamp
1549.5,5.84,1551.3,3.0,Vertex,2023-10-14 15:12:20.476258
1549.4,0.2,1551.4,225.61,Vertex,2023-10-14 15:12:20.476258
1549.3,2.8,1551.6,116.12,Vertex,2023-10-14 15:12:20.476258
1549.2,4.82,1551.7,13.2,Vertex,2023-10-14 15:12:20.476258
1549.1,3.1,1552.5,4.24,Vertex,2023-10-14 15:12:20.476258
1549.0,0.4,1552.8,10.0,Vertex,2023-10-14 15:12:20.476258
1548.9,11.16,1553.2,2.0,Vertex,2023-10-14 15:12:20.476258
1548.8,1.4,1554.8,10.0,Vertex,2023-10-14 15:12:20.476258
1548.6,0.3,1558.0,2.0,Vertex,2023-10-14 15:12:20.476258
1548.5,0.4,1558.4,10.0,Vertex,2023-10-14 15:12:20.476258
1548.4,0.7,1567.0,0.2,Vertex,2023-10-14 15:12:20.476258
1548.2,12.9,1569.0,20.0,Vertex,2023-10-14 15:12:20.476258
1548.1,2.4,1579.0,20.0,Vertex,2023-10-14 15:12:20.476258
1547.9,5.09,1589.0,20.0,Vertex,2023-10-14 15:12:20.476258
1547.8,1.2,1590.0,7.0,Vertex,2023-10-14 15:12:20.476258
1547.6,0.4,1592.0,1.0,Vertex,2023-10-14 15:12:20.476258
1547.5,0.5,1599.0,20.0,Vertex,2023-10-14 15:12:20.476258
1556.5,201.25,1556.6,0.6,Vertex,2023-10-14 16:15:50.591449
1556.4,128.49,1556.7,28.14,Vertex,2023-10-14 16:15:50.591449
1556.3,53.96,1556.8,12.83,Vertex,2023-10-14 16:15:50.591449
1556.2,1.8,1556.9,59.08,Vertex,2023-10-14 16:15:50.591449
1556.0,227.11,1557.0,116.41,Vertex,2023-10-14 16:15:50.591449
1555.8,2.56,1557.1,5.41,Vertex,2023-10-14 16:15:50.591449
1555.7,118.73,1557.2,131.13,Vertex,2023-10-14 16:15:50.591449
1555.6,11.94,1557.3,0.3,Vertex,2023-10-14 16:15:50.591449
1555.5,3.6,1557.4,4.9,Vertex,2023-10-14 16:15:50.591449
1555.4,4.5,1557.5,2.5,Vertex,2023-10-14 16:15:50.591449
1555.3,8.43,1557.6,228.41,Vertex,2023-10-14 16:15:50.591449
1555.2,2.1,1557.7,4.5,Vertex,2023-10-14 16:15:50.591449
1555.1,3.2,1557.9,134.2,Vertex,2023-10-14 16:15:50.591449
1555.0,3.21,1558.0,4.2,Vertex,2023-10-14 16:15:50.591449
1554.9,5.8,1558.3,0.9,Vertex,2023-10-14 16:15:50.591449
1554.8,10.83,1558.7,4.22,Vertex,2023-10-14 16:15:50.591449
1554.7,4.5,1558.8,2.0,Vertex,2023-10-14 16:15:50.591449
1554.5,5.4,1559.4,2.0,Vertex,2023-10-14 16:15:50.591449
1554.4,19.24,1567.0,0.2,Vertex,2023-10-14 16:15:50.591449
1554.1,3.48,1569.0,20.0,Vertex,2023-10-14 16:15:50.591449
1552.9,4.6,1579.0,20.0,Vertex,2023-10-14 16:15:50.591449
1552.3,2.2,1589.0,20.0,Vertex,2023-10-14 16:15:50.591449
1551.5,5.5,1590.0,7.0,Vertex,2023-10-14 16:15:50.591449
1544.1,10.0,1592.0,1.0,Vertex,2023-10-14 16:15:50.591449
1543.1,10.0,1599.0,20.0,Vertex,2023-10-14 16:15:50.591449
1555.7,2.2,1555.8,342.23,Vertex,2023-10-14 17:10:53.754753
1555.6,0.3,1555.9,224.96,Vertex,2023-10-14 17:10:53.754753
1555.5,54.38,1556.1,3.4,Vertex,2023-10-14 17:10:53.754753
1555.4,54.0,1556.2,5.0,Vertex,2023-10-14 17:10:53.754753
1555.3,6.0,1556.3,3.41,Vertex,2023-10-14 17:10:53.754753
1555.2,48.78,1556.4,4.9,Vertex,2023-10-14 17:10:53.754753
1555.1,190.24,1556.5,5.8,Vertex,2023-10-14 17:10:53.754753
1555.0,6.2,1556.7,1.5,Vertex,2023-10-14 17:10:53.754753
1554.9,131.32,1556.8,1.5,Vertex,2023-10-14 17:10:53.754753
1554.8,5.6,1556.9,4.33,Vertex,2023-10-14 17:10:53.754753
1554.7,7.3,1557.0,116.19,Vertex,2023-10-14 17:10:53.754753
1554.6,1.9,1557.1,11.03,Vertex,2023-10-14 17:10:53.754753
1554.5,228.63,1557.2,0.1,Vertex,2023-10-14 17:10:53.754753
1554.4,1.5,1557.3,1.4,Vertex,2023-10-14 17:10:53.754753
1554.3,1.5,1557.5,0.8,Vertex,2023-10-14 17:10:53.754753
1554.1,11.84,1557.6,0.8,Vertex,2023-10-14 17:10:53.754753
1553.9,0.2,1558.0,2.0,Vertex,2023-10-14 17:10:53.754753
1553.8,0.7,1558.1,4.22,Vertex,2023-10-14 17:10:53.754753
1553.7,5.33,1567.0,0.2,Vertex,2023-10-14 17:10:53.754753
1553.5,3.21,1569.0,20.0,Vertex,2023-10-14 17:10:53.754753
1553.4,13.12,1579.0,20.0,Vertex,2023-10-14 17:10:53.754753
1553.3,12.85,1589.0,20.0,Vertex,2023-10-14 17:10:53.754753
1553.0,4.7,1590.0,7.0,Vertex,2023-10-14 17:10:53.754753
1552.8,0.5,1592.0,1.0,Vertex,2023-10-14 17:10:53.754753
1552.7,0.7,1599.0,20.0,Vertex,2023-10-14 17:10:53.754753
1553.8,99.47,1553.9,109.37,Vertex,2023-10-14 18:16:23.419790
1553.7,86.17,1554.0,108.04,Vertex,2023-10-14 18:16:23.419790
1553.5,64.35,1554.1,128.68,Vertex,2023-10-14 18:16:23.419790
1553.4,0.2,1554.2,2.1,Vertex,2023-10-14 18:16:23.419790
1553.3,115.8,1554.3,5.8100000000000005,Vertex,2023-10-14 18:16:23.419790
1553.2,8.66,1554.4,2.6,Vertex,2023-10-14 18:16:23.419790
1553.1,226.64,1554.5,225.65,Vertex,2023-10-14 18:16:23.419790
1552.9,1.5,1554.6,3.7,Vertex,2023-10-14 18:16:23.419790
1552.8,0.2,1554.8,4.5,Vertex,2023-10-14 18:16:23.419790
1552.7,0.9,1554.9,5.3,Vertex,2023-10-14 18:16:23.419790
1552.6,4.93,1555.0,5.3,Vertex,2023-10-14 18:16:23.419790
1552.5,1.6,1555.1,4.8,Vertex,2023-10-14 18:16:23.419790
1552.3,2.0,1555.2,12.65,Vertex,2023-10-14 18:16:23.419790
1552.2,11.84,1555.3,3.53,Vertex,2023-10-14 18:16:23.419790
1551.9,12.86,1555.4,5.3,Vertex,2023-10-14 18:16:23.419790
1551.8,3.21,1555.5,0.8,Vertex,2023-10-14 18:16:23.419790
1551.7,0.6,1555.6,0.8,Vertex,2023-10-14 18:16:23.419790
1551.6,9.65,1555.7,2.6,Vertex,2023-10-14 18:16:23.419790
1551.5,3.49,1555.8,115.78,Vertex,2023-10-14 18:16:23.419790
1544.1,10.0,1556.0,4.4,Vertex,2023-10-14 18:16:23.419790
1543.1,10.0,1556.1,1.9,Vertex,2023-10-14 18:16:23.419790
1542.1,10.0,1556.2,4.53,Vertex,2023-10-14 18:16:23.419790
1541.1,10.0,1556.3,4.3,Vertex,2023-10-14 18:16:23.419790
1540.0,0.54,1556.4,0.5,Vertex,2023-10-14 18:16:23.419790
1537.0,15.0,1556.5,2.5,Vertex,2023-10-14 18:16:23.419790
1554.3,157.32,1554.4,99.94,Vertex,2023-10-14 19:10:12.634309
1554.2,62.0,1554.5,112.32,Vertex,2023-10-14 19:10:12.634309
1554.1,128.68,1554.6,0.3,Vertex,2023-10-14 19:10:12.634309
1554.0,1.8,1554.7,130.13,Vertex,2023-10-14 19:10:12.634309
1553.8,2.1,1554.8,5.7,Vertex,2023-10-14 19:10:12.634309
1553.7,227.25,1554.9,5.61,Vertex,2023-10-14 19:10:12.634309
1553.6,0.5,1555.1,236.36,Vertex,2023-10-14 19:10:12.634309
1553.5,4.5,1555.2,1.6,Vertex,2023-10-14 19:10:12.634309
1553.4,4.7,1555.3,2.9,Vertex,2023-10-14 19:10:12.634309
1553.3,4.83,1555.4,6.6,Vertex,2023-10-14 19:10:12.634309
1553.2,122.1,1555.5,123.93,Vertex,2023-10-14 19:10:12.634309
1553.1,7.1,1555.6,5.3,Vertex,2023-10-14 19:10:12.634309
1553.0,12.74,1555.7,13.84,Vertex,2023-10-14 19:10:12.634309
1552.9,7.5,1555.8,3.4,Vertex,2023-10-14 19:10:12.634309
1552.8,4.6,1556.5,4.23,Vertex,2023-10-14 19:10:12.634309
1552.7,3.7,1557.0,2.0,Vertex,2023-10-14 19:10:12.634309
1552.6,3.8,1567.0,0.2,Vertex,2023-10-14 19:10:12.634309
1552.5,7.61,1569.0,20.0,Vertex,2023-10-14 19:10:12.634309
1552.4,0.2,1579.0,20.0,Vertex,2023-10-14 19:10:12.634309
1552.3,9.64,1589.0,20.0,Vertex,2023-10-14 19:10:12.634309
1552.2,12.86,1590.0,7.0,Vertex,2023-10-14 19:10:12.634309
1551.8,3.49,1592.0,1.0,Vertex,2023-10-14 19:10:12.634309
1544.1,10.0,1599.0,20.0,Vertex,2023-10-14 19:10:12.634309
1543.1,10.0,1608.0,1.79,Vertex,2023-10-14 19:10:12.634309
1542.1,10.0,1609.0,20.0,Vertex,2023-10-14 19:10:12.634309
1555.0,189.43,1555.1,2.2,Vertex,2023-10-14 20:12:58.962724
1554.9,128.61,1555.2,12.85,Vertex,2023-10-14 20:12:58.962724
1554.8,61.96,1555.3,154.43,Vertex,2023-10-14 20:12:58.962724
1554.6,116.25,1555.5,51.0,Vertex,2023-10-14 20:12:58.962724
1554.5,225.12,1555.6,131.76,Vertex,2023-10-14 20:12:58.962724
1554.4,1.4,1555.7,6.31,Vertex,2023-10-14 20:12:58.962724
1554.3,0.8,1555.8,4.2,Vertex,2023-10-14 20:12:58.962724
1554.1,0.9,1555.9,6.2,Vertex,2023-10-14 20:12:58.962724
1554.0,11.94,1556.0,233.83,Vertex,2023-10-14 20:12:58.962724
1553.9,1.0,1556.1,10.1,Vertex,2023-10-14 20:12:58.962724
1553.8,1.9,1556.2,6.6,Vertex,2023-10-14 20:12:58.962724
1553.7,3.73,1556.3,4.9,Vertex,2023-10-14 20:12:58.962724
1553.6,1.4,1556.4,143.92,Vertex,2023-10-14 20:12:58.962724
1553.5,0.4,1557.3,4.22,Vertex,2023-10-14 20:12:58.962724
1553.4,4.31,1557.7,2.0,Vertex,2023-10-14 20:12:58.962724
1553.3,10.34,1567.0,0.2,Vertex,2023-10-14 20:12:58.962724
1552.9,12.86,1569.0,20.0,Vertex,2023-10-14 20:12:58.962724
1552.6,3.48,1579.0,20.0,Vertex,2023-10-14 20:12:58.962724
1551.0,0.2,1589.0,20.0,Vertex,2023-10-14 20:12:58.962724
1544.1,10.0,1590.0,7.0,Vertex,2023-10-14 20:12:58.962724
1543.1,10.0,1592.0,1.0,Vertex,2023-10-14 20:12:58.962724
1542.1,10.0,1599.0,20.0,Vertex,2023-10-14 20:12:58.962724
1541.1,10.0,1608.0,1.79,Vertex,2023-10-14 20:12:58.962724
1540.0,0.54,1609.0,20.0,Vertex,2023-10-14 20:12:58.962724
1537.0,15.0,1619.0,20.0,Vertex,2023-10-14 20:12:58.962724
1558.5,62.0,1558.6,160.74,Vertex,2023-10-14 21:10:57.520428
1558.3,74.63,1558.7,64.15,Vertex,2023-10-14 21:10:57.520428
1558.1,32.09,1559.0,3.2,Vertex,2023-10-14 21:10:57.520428
1557.9,179.59,1559.1,128.28,Vertex,2023-10-14 21:10:57.520428
1557.5,128.4,1559.5,3.52,Vertex,2023-10-14 21:10:57.520428
1557.1,236.59,1559.7,339.81,Vertex,2023-10-14 21:10:57.520428
1557.0,3.52,1559.9,9.62,Vertex,2023-10-14 21:10:57.520428
1556.9,14.02,1560.3,0.1,Vertex,2023-10-14 21:10:57.520428
1556.8,3.2,1560.8,4.21,Vertex,2023-10-14 21:10:57.520428
1556.7,9.62,1561.2,2.0,Vertex,2023-10-14 21:10:57.520428
1556.6,1.7,1567.0,0.2,Vertex,2023-10-14 21:10:57.520428
1556.0,3.48,1569.0,20.0,Vertex,2023-10-14 21:10:57.520428
1554.7,2.8,1579.0,20.0,Vertex,2023-10-14 21:10:57.520428
1554.4,1.1,1589.0,20.0,Vertex,2023-10-14 21:10:57.520428
1554.2,0.4,1590.0,7.0,Vertex,2023-10-14 21:10:57.520428
1554.1,0.7,1592.0,1.0,Vertex,2023-10-14 21:10:57.520428
1553.9,0.8,1599.0,20.0,Vertex,2023-10-14 21:10:57.520428
1553.8,0.4,1608.0,1.79,Vertex,2023-10-14 21:10:57.520428
1551.0,0.2,1609.0,20.0,Vertex,2023-10-14 21:10:57.520428
1544.1,10.0,1619.0,20.0,Vertex,2023-10-14 21:10:57.520428
1543.1,10.0,1629.0,20.0,Vertex,2023-10-14 21:10:57.520428
1542.1,10.0,1639.0,20.0,Vertex,2023-10-14 21:10:57.520428
1541.1,10.0,1648.0,0.5,Vertex,2023-10-14 21:10:57.520428
1540.0,0.54,1649.0,20.0,Vertex,2023-10-14 21:10:57.520428
1537.0,15.0,1649.8,0.5,Vertex,2023-10-14 21:10:57.520428
1555.7,82.84,1555.8,12.84,Vertex,2023-10-14 22:11:42.526882
1555.6,86.22,1555.9,32.13,Vertex,2023-10-14 22:11:42.526882
1555.4,40.1,1556.0,118.94,Vertex,2023-10-14 22:11:42.526882
1555.3,1.7,1556.1,70.7,Vertex,2023-10-14 22:11:42.526882
1555.2,129.19,1556.2,228.81,Vertex,2023-10-14 22:11:42.526882
1555.1,2.5,1556.3,0.6,Vertex,2023-10-14 22:11:42.526882
1555.0,2.6,1556.4,1.7,Vertex,2023-10-14 22:11:42.526882
1554.9,117.8,1556.5,1.0,Vertex,2023-10-14 22:11:42.526882
1554.8,231.99,1556.6,225.76,Vertex,2023-10-14 22:11:42.526882
1554.6,4.3,1556.7,2.1,Vertex,2023-10-14 22:11:42.526882
1554.5,17.04,1556.8,1.5,Vertex,2023-10-14 22:11:42.526882
1554.3,6.8,1556.9,1.5,Vertex,2023-10-14 22:11:42.526882
1554.2,11.03,1557.0,16.06,Vertex,2023-10-14 22:11:42.526882
1554.0,6.0,1557.1,3.1,Vertex,2023-10-14 22:11:42.526882
1553.8,16.06,1557.2,0.8,Vertex,2023-10-14 22:11:42.526882
1553.6,9.63,1557.3,115.69,Vertex,2023-10-14 22:11:42.526882
1553.2,3.48,1557.4,1.9,Vertex,2023-10-14 22:11:42.526882
1551.0,0.2,1557.5,1.8,Vertex,2023-10-14 22:11:42.526882
1550.4,2.0,1557.9,4.22,Vertex,2023-10-14 22:11:42.526882
1544.1,10.0,1558.3,2.0,Vertex,2023-10-14 22:11:42.526882
1543.1,10.0,1567.0,0.2,Vertex,2023-10-14 22:11:42.526882
1542.1,10.0,1569.0,20.0,Vertex,2023-10-14 22:11:42.526882
1541.1,10.0,1579.0,20.0,Vertex,2023-10-14 22:11:42.526882
1540.0,0.54,1589.0,20.0,Vertex,2023-10-14 22:11:42.526882
1537.0,15.0,1590.0,7.0,Vertex,2023-10-14 22:11:42.526882
1556.3,26.98,1556.5,339.78,Vertex,2023-10-14 23:12:25.676384
1556.2,72.4,1556.6,54.06,Vertex,2023-10-14 23:12:25.676384
1556.1,39.82,1556.8,224.81,Vertex,2023-10-14 23:12:25.676384
1556.0,107.55,1556.9,3.21,Vertex,2023-10-14 23:12:25.676384
1555.9,3.3,1557.0,0.4,Vertex,2023-10-14 23:12:25.676384
1555.7,248.17,1557.1,0.4,Vertex,2023-10-14 23:12:25.676384
1555.6,3.1,1557.3,1.2,Vertex,2023-10-14 23:12:25.676384
1555.5,226.6,1557.4,1.9,Vertex,2023-10-14 23:12:25.676384
1555.4,5.7,1557.5,0.1,Vertex,2023-10-14 23:12:25.676384
1555.3,1.9,1557.6,1.8,Vertex,2023-10-14 23:12:25.676384
1555.2,22.17,1557.7,1.4,Vertex,2023-10-14 23:12:25.676384
1555.1,7.5,1557.8,129.68,Vertex,2023-10-14 23:12:25.676384
1554.6,12.84,1557.9,2.7,Vertex,2023-10-14 23:12:25.676384
1554.5,6.61,1558.0,1.8,Vertex,2023-10-14 23:12:25.676384
1554.3,9.63,1558.1,2.6,Vertex,2023-10-14 23:12:25.676384
1553.9,3.48,1558.2,3.4,Vertex,2023-10-14 23:12:25.676384
1551.0,0.2,1558.8,4.22,Vertex,2023-10-14 23:12:25.676384
1550.4,2.0,1558.9,2.0,Vertex,2023-10-14 23:12:25.676384
1544.1,10.0,1567.0,0.2,Vertex,2023-10-14 23:12:25.676384
1543.1,10.0,1569.0,20.0,Vertex,2023-10-14 23:12:25.676384
1542.1,10.0,1579.0,20.0,Vertex,2023-10-14 23:12:25.676384
1541.1,10.0,1589.0,20.0,Vertex,2023-10-14 23:12:25.676384
1537.0,15.0,1590.0,7.0,Vertex,2023-10-14 23:12:25.676384
1514.0,0.53,1592.0,1.0,Vertex,2023-10-14 23:12:25.676384
1503.0,0.56,1599.0,20.0,Vertex,2023-10-14 23:12:25.676384
1551.9,171.52,1552.1,67.28,Vertex,2023-10-15 01:04:26.196535
1551.8,183.07,1552.2,158.93,Vertex,2023-10-15 01:04:26.196535
1551.7,7.96,1552.4,128.83,Vertex,2023-10-15 01:04:26.196535
1551.6,1.7,1552.6,3.22,Vertex,2023-10-15 01:04:26.196535
1551.5,2.0,1552.7,1.4,Vertex,2023-10-15 01:04:26.196535
1551.3,227.99,1552.8,227.5,Vertex,2023-10-15 01:04:26.196535
1551.2,4.44,1552.9,0.9,Vertex,2023-10-15 01:04:26.196535
1551.1,117.95,1553.0,3.0,Vertex,2023-10-15 01:04:26.196535
1551.0,3.5,1553.1,6.14,Vertex,2023-10-15 01:04:26.196535
1550.9,0.3,1553.2,116.35,Vertex,2023-10-15 01:04:26.196535
1550.8,3.9,1553.3,10.66,Vertex,2023-10-15 01:04:26.196535
1550.7,12.14,1554.2,4.23,Vertex,2023-10-15 01:04:26.196535
1550.6,0.4,1554.6,2.0,Vertex,2023-10-15 01:04:26.196535
1550.5,0.3,1567.0,0.2,Vertex,2023-10-15 01:04:26.196535
1550.4,13.58,1569.0,20.0,Vertex,2023-10-15 01:04:26.196535
1550.3,0.3,1579.0,20.0,Vertex,2023-10-15 01:04:26.196535
1550.2,0.4,1589.0,20.0,Vertex,2023-10-15 01:04:26.196535
1550.1,0.9,1590.0,7.0,Vertex,2023-10-15 01:04:26.196535
1550.0,0.2,1592.0,1.0,Vertex,2023-10-15 01:04:26.196535
1549.9,0.5,1599.0,20.0,Vertex,2023-10-15 01:04:26.196535
1549.8,1.7,1608.0,1.79,Vertex,2023-10-15 01:04:26.196535
1549.7,3.62,1609.0,20.0,Vertex,2023-10-15 01:04:26.196535
1549.6,11.66,1619.0,20.0,Vertex,2023-10-15 01:04:26.196535
1549.5,0.4,1629.0,20.0,Vertex,2023-10-15 01:04:26.196535
1549.4,6.39,1639.0,20.0,Vertex,2023-10-15 01:04:26.196535
1554.2,54.02,1554.3,181.82,Vertex,2023-10-15 02:22:42.854387
1554.1,82.95,1554.4,128.75,Vertex,2023-10-15 02:22:42.854387
1554.0,97.11,1554.5,3.1,Vertex,2023-10-15 02:22:42.854387
1553.7,244.49,1554.6,3.7,Vertex,2023-10-15 02:22:42.854387
1553.6,8.36,1554.7,54.02,Vertex,2023-10-15 02:22:42.854387
1553.5,0.2,1554.8,232.72,Vertex,2023-10-15 02:22:42.854387
1553.4,228.0,1554.9,2.7,Vertex,2023-10-15 02:22:42.854387
1553.2,0.2,1555.0,2.6,Vertex,2023-10-15 02:22:42.854387
1553.1,0.3,1555.1,9.83,Vertex,2023-10-15 02:22:42.854387
1552.9,0.3,1555.2,4.4,Vertex,2023-10-15 02:22:42.854387
1552.8,0.4,1555.3,3.1,Vertex,2023-10-15 02:22:42.854387
1552.7,11.84,1555.4,0.6,Vertex,2023-10-15 02:22:42.854387
1552.6,0.4,1555.5,1.9,Vertex,2023-10-15 02:22:42.854387
1552.5,16.39,1555.6,12.54,Vertex,2023-10-15 02:22:42.854387
1552.4,0.5,1555.7,3.5,Vertex,2023-10-15 02:22:42.854387
1552.0,3.21,1555.8,1.2,Vertex,2023-10-15 02:22:42.854387
1551.8,13.13,1555.9,4.2,Vertex,2023-10-15 02:22:42.854387
1545.0,0.54,1556.0,115.75,Vertex,2023-10-15 02:22:42.854387
1544.1,10.0,1556.3,5.7,Vertex,2023-10-15 02:22:42.854387
1543.1,10.0,1556.5,6.53,Vertex,2023-10-15 02:22:42.854387
1542.1,10.0,1556.8,10.6,Vertex,2023-10-15 02:22:42.854387
1541.1,10.0,1556.9,2.6,Vertex,2023-10-15 02:22:42.854387
1537.0,15.0,1567.0,0.2,Vertex,2023-10-15 02:22:42.854387
1514.0,0.53,1569.0,20.0,Vertex,2023-10-15 02:22:42.854387
1503.0,0.56,1579.0,20.0,Vertex,2023-10-15 02:22:42.854387
1555.1,77.14,1555.2,71.8,Vertex,2023-10-15 03:13:44.317272
1555.0,188.39,1555.3,99.08,Vertex,2023-10-15 03:13:44.317272
1554.9,128.62,1555.4,66.39,Vertex,2023-10-15 03:13:44.317272
1554.7,8.86,1555.5,1.8,Vertex,2023-10-15 03:13:44.317272
1554.6,1.1,1555.6,128.56,Vertex,2023-10-15 03:13:44.317272
1554.5,226.23,1555.7,5.31,Vertex,2023-10-15 03:13:44.317272
1554.4,119.62,1555.8,5.5,Vertex,2023-10-15 03:13:44.317272
